2016-12-10 3:54:21 - PHP Notice:  Undefined variable: text_phone in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 133
2016-12-10 3:55:21 - PHP Notice:  Undefined variable: text_phone in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 133
2016-12-10 3:56:21 - PHP Notice:  Undefined variable: text_phone in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 133
2016-12-10 3:58:21 - PHP Notice:  Undefined variable: text_phone in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 133
2016-12-10 3:59:21 - PHP Notice:  Undefined variable: text_phone in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 133
2016-12-10 4:00:21 - PHP Notice:  Undefined variable: text_phone in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 133
2016-12-10 4:01:21 - PHP Notice:  Undefined variable: text_phone in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 133
2016-12-10 4:02:22 - PHP Notice:  Undefined variable: text_phone in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 133
2016-12-10 4:03:22 - PHP Notice:  Undefined variable: text_phone in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 133
2016-12-10 4:16:56 - PHP Notice:  Undefined variable: text_compare in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 119
2016-12-10 4:16:56 - PHP Notice:  Undefined variable: text_compare in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 119
2016-12-10 4:16:56 - PHP Notice:  Undefined variable: text_phone in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 137
2016-12-10 4:20:14 - PHP Notice:  Undefined variable: text_compare in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 119
2016-12-10 4:20:14 - PHP Notice:  Undefined variable: text_compare in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 119
2016-12-10 4:20:14 - PHP Notice:  Undefined variable: text_phone in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 137
2016-12-10 4:26:30 - PHP Notice:  Undefined variable: compare in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 119
2016-12-10 4:26:30 - PHP Notice:  Undefined variable: text_compare in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 119
2016-12-10 4:26:30 - PHP Notice:  Undefined variable: text_compare in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 119
2016-12-10 4:26:30 - PHP Notice:  Undefined variable: text_phone in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 137
2016-12-10 4:28:37 - PHP Notice:  Undefined variable: text_phone in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 137
2016-12-10 4:34:24 - PHP Notice:  Undefined variable: text_phone in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 137
2016-12-10 4:34:34 - PHP Notice:  Undefined variable: text_phone in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 137
2016-12-10 4:52:55 - PHP Notice:  Undefined variable: text_phone in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\common\header.tpl on line 137
2016-12-10 5:25:27 - PHP Notice:  Undefined variable: token in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ochozmegamenu.tpl on line 184
2016-12-10 5:26:26 - PHP Notice:  Undefined variable: token in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ochozmegamenu.tpl on line 184
2016-12-10 5:26:46 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2016-12-12 3:15:58 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2016-12-12 3:33:56 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2016-12-12 8:05:42 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2016-12-12 8:18:56 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2016-12-12 8:43:17 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2016-12-12 10:02:20 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2016-12-19 8:02:38 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2016-12-19 8:04:06 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2016-12-19 8:19:39 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2016-12-19 8:22:49 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
